Booking_Num,Member_ID,Venue,Start_Time,End_Time,,,,
1018,100163,Film Hall 1,10/6/2021 11:00,10/6/2021 14:00,,,,
1019,100382,Frangipani Hall 103,13/6/2021 0:00,13/6/2021 10:00,,,,
1020,100309,Old Warehouse 2,15/6/2021 15:00,16/6/2021 2:00,,,,
1021,100271,River Nitty Platform D,13/6/2021 20:00,14/6/2021 3:00,,,,
1022,100049,Zhwmvhashjhiunl Mybdhar,9/6/2021 2:00,9/6/2021 3:00,,,,
1023,100004,Rose Ballroom 327,19/6/2021 20:00,20/6/2021 14:00,,,,
1024,100255,Frangipani Hall 103,23/6/2021 7:00,23/6/2021 22:00,,,,
1025,100254,Dance Studio 3,22/6/2021 0:00,23/6/2021 0:00,,,,
1026,100253,Dance Studio 3,21/6/2021 0:00,22/6/2021 0:00,,,,
1027,100252,Dance Studio 3,20/6/2021 0:00,21/6/2021 0:00,,,,
1028,100251,Dance Studio 3,19/6/2021 0:00,20/6/2021 0:00,,,,
1029,100250,Dance Studio 3,18/6/2021 0:00,19/6/2021 0:00,,,,
1030,100249,Dance Studio 3,17/6/2021 0:00,18/6/2021 0:00,,,,
1031,100248,Dance Studio 3,16/6/2021 0:00,17/6/2021 0:00,,,,
1032,100247,Dance Studio 3,15/6/2021 0:00,16/6/2021 0:00,,,,
1033,100246,Dance Studio 3,14/6/2021 0:00,15/6/2021 0:00,,,,
1034,100002,Dance Studio 2,1/6/2021 0:00,8/6/2021 0:00,,,,
1035,100161,Dance Studio 2,24/6/2021 0:00,23/6/2021 4:00,,,,
1036,100411,Zhwmvhashjhiunl Mybdhar,6/6/2021 9:00,7/6/2021 9:00,,,,
1037,100039,Beach Tent 2,21/6/2021 8:00,21/6/2021 18:00,,,,
1038,100418,Oceanic Stadium,23/6/2021 8:00,23/6/2021 13:00,,,,
1039,100350,Azalea Hall 303,23/6/2021 7:00,23/6/2021 7:00,,,,
1040,100184,Old Warehouse 2,16/6/2021 5:00,17/6/2021 1:00,,,,
1041,100165,Old Warehouse 6,27/6/2021 15:00,28/6/2021 2:00,,,,
1042,100110,Blue Fountain,11/6/2021 15:00,11/6/2021 18:00,,,,
1043,100379,Orchid Theatre 330,30/6/2021 21:00,1/7/2021 16:00,,,,
1044,100281,Film Hall 2,4/6/2021 23:00,5/6/2021 14:00,,,,
1045,100124,Angsana Ballroom 309,25/6/2021 1:00,25/6/2021 5:00,,,,
1046,100362,Beach Tent 8,5/6/2021 19:00,6/6/2021 13:00,,,,
1047,100063,Heliseum Sports Hall,25/6/2021 18:00,26/6/2021 5:00,,,,
1048,100079,Goljhia Tower L1,4/6/2021 2:00,4/6/2021 23:00,,,,
1049,100272,Angsana Ballroom 310,26/6/2021 19:00,26/6/2021 19:00,,,,
1050,100325,Azalea Hall 303,14/6/2021 23:00,15/6/2021 19:00,,,,
1051,100036,Beach Tent 9,15/6/2021 3:00,15/6/2021 9:00,,,,
1052,100289,Vnegom Ground Deck 103,4/6/2021 14:00,5/6/2021 6:00,,,,
1053,100352,Vnegom Basement Deck 102,29/6/2021 6:00,30/6/2021 3:00,,,,
1054,100218,Dance Studio 3,4/6/2021 3:00,4/6/2021 4:00,,,,
1055,100135,Beach Tent 3,9/6/2021 12:00,10/6/2021 10:00,,,,
1056,100047,Azalea Hall 306,24/6/2021 18:00,25/6/2021 7:00,,,,
1057,100374,Beach Tent 7,18/6/2021 0:00,18/6/2021 6:00,,,,
1058,100111,Zhwmvhashjhiunl Mybdhar,26/6/2021 7:00,26/6/2021 22:00,,,,
1059,100041,Vnegom Basement Deck 105,16/6/2021 8:00,17/6/2021 5:00,,,,
1060,100460,Beach Tent 1,5/6/2021 23:00,6/6/2021 12:00,,,,
1061,100347,Beach Tent 3,7/6/2021 20:00,8/6/2021 3:00,,,,
1062,100139,Rose Ballroom 328,25/6/2021 7:00,25/6/2021 23:00,,,,
1063,100054,Bora Tennis Court 6,27/6/2021 15:00,27/6/2021 17:00,,,,
1064,100142,Goljhia Tower L6,10/6/2021 9:00,10/6/2021 10:00,,,,
1065,100259,River Nitty Platform E,5/6/2021 17:00,6/6/2021 14:00,,,,
1066,100065,Angsana Ballroom 323,22/6/2021 2:00,22/6/2021 22:00,,,,
1067,100186,Rose Ballroom 329,25/6/2021 23:00,26/6/2021 11:00,,,,
1068,100239,River Nitty Platform D,8/6/2021 11:00,9/6/2021 1:00,,,,
1069,100278,Howo Tennis Court 4,8/6/2021 18:00,9/6/2021 0:00,,,,
1070,100435,Rose Ballroom 329,6/6/2021 14:00,7/6/2021 4:00,,,,
1071,100467,Goljhia Tower L10,28/6/2021 19:00,28/6/2021 22:00,,,,
1072,100319,Beach Tent 4,4/6/2021 12:00,5/6/2021 2:00,,,,
1073,100086,Frangipani Hall 106,22/6/2021 15:00,23/6/2021 1:00,,,,
1074,100185,River Nitty Platform C,15/6/2021 17:00,16/6/2021 0:00,,,,
1075,100039,Vnegom Basement Deck 101,15/6/2021 20:00,16/6/2021 3:00,,,,
1076,100204,Frangipani Hall 101,23/6/2021 2:00,24/6/2021 1:00,,,,
1077,100252,Angsana Ballroom 310,30/6/2021 8:00,30/6/2021 11:00,,,,
1078,100133,Blue Fountain,13/6/2021 18:00,14/6/2021 3:00,,,,
1079,100271,Vnegom Ground Deck 102,25/6/2021 9:00,25/6/2021 21:00,,,,
1080,100145,Oceanic Stadium,18/6/2021 5:00,18/6/2021 15:00,,,,
1081,100060,Vnegom Ground Deck 102,20/6/2021 22:00,21/6/2021 16:00,,,,
1082,100000,Orchid Theatre 330,12/6/2021 21:00,13/6/2021 4:00,,,,
1083,100435,Oceanic Stadium,6/6/2021 3:00,6/6/2021 8:00,,,,
1084,100380,Yedova Warehouse 106,10/6/2021 19:00,11/6/2021 10:00,,,,
1085,100146,Vnegom Basement Deck 103,18/6/2021 14:00,19/6/2021 10:00,,,,
1086,100413,Liaska Stadium,24/6/2021 10:00,24/6/2021 14:00,,,,
1087,100324,Vnegom Basement Deck 106,13/6/2021 6:00,14/6/2021 3:00,,,,
1088,100256,Beach Tent 3,12/6/2021 4:00,12/6/2021 16:00,,,,
1089,100137,Goljhia Tower L2,30/6/2021 18:00,1/7/2021 13:00,,,,
1090,100212,Dance Studio 2,29/6/2021 6:00,29/6/2021 23:00,,,,
1091,100149,Beach Site 8,21/6/2021 6:00,21/6/2021 14:00,,,,
1092,100464,Azalea Hall 304,29/6/2021 20:00,30/6/2021 0:00,,,,
1093,100464,Frangipani Hall 101,19/6/2021 0:00,19/6/2021 2:00,,,,
1094,100026,Old Warehouse 5,15/6/2021 17:00,16/6/2021 11:00,,,,
1095,100411,Vnegom Ground Deck 103,3/6/2021 9:00,4/6/2021 3:00,,,,
1096,100248,Film Hall 1,24/6/2021 17:00,24/6/2021 18:00,,,,
1097,100315,Vnegom Basement Deck 106,27/6/2021 15:00,28/6/2021 4:00,,,,
1098,100000,Old Warehouse 2,15/6/2021 21:00,16/6/2021 14:00,,,,
1099,100203,Old Pier,13/6/2021 16:00,14/6/2021 5:00,,,,
1100,100439,Tanyis Concert Hall,30/6/2021 13:00,1/7/2021 10:00,,,,
1101,100105,Dance Studio 4,15/6/2021 9:00,15/6/2021 11:00,,,,
1102,100249,Beach Site 5,22/6/2021 10:00,22/6/2021 10:00,,,,
1103,100047,Goljhia Tower L5,19/6/2021 0:00,19/6/2021 8:00,,,,
1104,100234,Old Warehouse 2,1/6/2021 18:00,1/6/2021 19:00,,,,
1105,100195,Dance Studio 2,28/6/2021 0:00,28/6/2021 8:00,,,,
1106,100312,Goljhia Tower L8,16/6/2021 2:00,16/6/2021 7:00,,,,
1107,100227,Frangipani Hall 109,18/6/2021 21:00,19/6/2021 6:00,,,,
1108,100407,Dance Studio 1,29/6/2021 21:00,30/6/2021 9:00,,,,
1109,100049,Frangipani Hall 102,18/6/2021 4:00,18/6/2021 14:00,,,,
1110,100455,Azalea Hall 302,21/6/2021 20:00,22/6/2021 1:00,,,,
1111,100464,Frangipani Hall 108,26/6/2021 4:00,26/6/2021 10:00,,,,
1112,100072,Goljhia Tower L9,6/6/2021 4:00,6/6/2021 20:00,,,,
1113,100273,Angsana Ballroom 312,27/6/2021 7:00,27/6/2021 13:00,,,,
1114,100402,Vnegom Basement Deck 106,24/6/2021 7:00,24/6/2021 19:00,,,,
1115,100212,Howo Tennis Court 4,4/6/2021 13:00,5/6/2021 8:00,,,,
1116,100305,Goljhia Tower L4,22/6/2021 23:00,23/6/2021 17:00,,,,
1117,100226,Old Warehouse 5,5/6/2021 14:00,6/6/2021 8:00,,,,
1118,100381,Beach Tent 1,4/6/2021 13:00,5/6/2021 10:00,,,,
1119,100340,Vnegom Ground Deck 104,13/6/2021 23:00,14/6/2021 1:00,,,,
1120,100202,River Nitty Stadium,18/6/2021 1:00,18/6/2021 7:00,,,,
1121,100337,Yedova Warehouse 105,25/6/2021 4:00,25/6/2021 6:00,,,,
1122,100106,Dance Studio 5,23/6/2021 7:00,23/6/2021 19:00,,,,
1123,100255,Beach Tent 7,12/6/2021 22:00,13/6/2021 14:00,,,,
1124,100354,Old Warehouse 3,20/6/2021 4:00,20/6/2021 16:00,,,,
1125,100384,Beach Tent 2,26/6/2021 4:00,26/6/2021 20:00,,,,
1126,100107,Howo Tennis Court 4,21/6/2021 10:00,22/6/2021 6:00,,,,
1127,100166,Beach Tent 4,14/6/2021 3:00,14/6/2021 14:00,,,,
1128,100431,Orchid Theatre 330,30/6/2021 19:00,1/7/2021 18:00,,,,
1129,100441,Old Warehouse 4,19/6/2021 13:00,20/6/2021 12:00,,,,
1130,100416,Azalea Hall 303,24/6/2021 11:00,25/6/2021 9:00,,,,
1131,100242,Vnegom Sphere,11/6/2021 3:00,11/6/2021 22:00,,,,
1132,100434,Angsana Ballroom 309,17/6/2021 6:00,17/6/2021 19:00,,,,
1133,100369,Vnegom Basement Deck 107,29/6/2021 21:00,30/6/2021 19:00,,,,
1134,100071,Dance Studio 2,14/6/2021 19:00,15/6/2021 4:00,,,,
1135,100236,Beach Tent 6,22/6/2021 12:00,22/6/2021 17:00,,,,
1136,100202,River Nitty Stadium,13/6/2021 21:00,13/6/2021 23:00,,,,
1137,100373,Vnegom Basement Deck 106,26/6/2021 13:00,26/6/2021 23:00,,,,
1138,100018,Azalea Hall 301,28/6/2021 9:00,28/6/2021 22:00,,,,
1139,100420,Angsana Ballroom 320,18/6/2021 15:00,19/6/2021 4:00,,,,
1140,100456,Jerome Stadium,25/6/2021 16:00,25/6/2021 18:00,,,,
1141,100036,Circuit Zandvoort,14/6/2021 22:00,15/6/2021 11:00,,,,
1142,100047,Angsana Ballroom 318,9/6/2021 21:00,10/6/2021 7:00,,,,
1143,100235,Angsana Ballroom 316,28/6/2021 11:00,29/6/2021 0:00,,,,
1144,100453,Vnegom Ground Deck 104,10/6/2021 12:00,11/6/2021 11:00,,,,
1145,100225,Film Hall 5,3/6/2021 2:00,3/6/2021 3:00,,,,
1146,100080,Old Pier,12/6/2021 20:00,13/6/2021 7:00,,,,
1147,100419,Dance Studio 3,20/6/2021 8:00,20/6/2021 17:00,,,,
1148,100229,Rose Ballroom 328,27/6/2021 19:00,27/6/2021 21:00,,,,
1149,100339,Howo Tennis Court 1,13/6/2021 1:00,13/6/2021 14:00,,,,
1150,100047,Frangipani Hall 101,17/6/2021 13:00,17/6/2021 14:00,,,,
1151,100115,Film Hall 2,8/6/2021 11:00,8/6/2021 11:00,,,,
1152,100025,Orchid Theatre 330,7/6/2021 15:00,8/6/2021 6:00,,,,
1153,100163,Angsana Ballroom 311,8/6/2021 8:00,9/6/2021 0:00,,,,
1154,100377,Jerome Stadium,13/6/2021 2:00,13/6/2021 7:00,,,,
1155,100185,Angsana Ballroom 319,25/6/2021 1:00,25/6/2021 14:00,,,,
1156,100460,Beach Site 5,6/6/2021 15:00,7/6/2021 5:00,,,,
1157,100225,River Nitty Stadium,26/6/2021 5:00,26/6/2021 16:00,,,,
1158,100304,Beach Tent 2,25/6/2021 23:00,26/6/2021 18:00,,,,
1159,100268,Goljhia Tower L7,7/6/2021 1:00,7/6/2021 3:00,,,,
1160,100283,Liaska Stadium,2/6/2021 3:00,2/6/2021 14:00,,,,
1161,100295,Beach Tent 5,28/6/2021 18:00,29/6/2021 6:00,,,,
1162,100186,Dance Studio 6,13/6/2021 3:00,13/6/2021 14:00,,,,
1163,100064,Angsana Ballroom 311,26/6/2021 5:00,26/6/2021 6:00,,,,
1164,100049,Beach Site 3,2/6/2021 12:00,3/6/2021 10:00,,,,
1165,100238,Beach Tent 7,18/6/2021 23:00,19/6/2021 20:00,,,,
1166,100235,Angsana Ballroom 310,11/6/2021 7:00,11/6/2021 9:00,,,,
1167,100277,Frangipani Hall 103,23/6/2021 5:00,24/6/2021 2:00,,,,
1168,100131,Howo Tennis Court 3,7/6/2021 0:00,7/6/2021 17:00,,,,
1169,100260,Vnegom Basement Deck 107,13/6/2021 0:00,13/6/2021 5:00,,,,
1170,100291,Bora Tennis Court 2,27/6/2021 0:00,27/6/2021 2:00,,,,
1171,100104,Vnegom Basement Deck 104,14/6/2021 1:00,14/6/2021 14:00,,,,
1172,100236,Circuit Tyrannis,14/6/2021 12:00,14/6/2021 19:00,,,,
1173,100179,Frangipani Hall 101,1/6/2021 15:00,1/6/2021 20:00,,,,
1174,100052,Hyacinth Street,7/6/2021 12:00,8/6/2021 0:00,,,,
1175,100054,Majin Horsetrack,6/6/2021 20:00,7/6/2021 3:00,,,,
1176,100453,Film Hall 4,19/6/2021 1:00,19/6/2021 4:00,,,,
1177,100229,Beach Site 1,21/6/2021 8:00,21/6/2021 17:00,,,,
1178,100047,Vnegom Ground Deck 102,19/6/2021 8:00,20/6/2021 6:00,,,,
1179,100424,Old Warehouse 5,22/6/2021 20:00,23/6/2021 13:00,,,,
1180,100049,Yedova Warehouse 105,12/6/2021 6:00,12/6/2021 23:00,,,,
1181,100331,Vnegom Sphere,24/6/2021 13:00,24/6/2021 21:00,,,,
1182,100131,Azalea Hall 303,10/6/2021 5:00,10/6/2021 12:00,,,,
1183,100390,Bora Tennis Court 1,5/6/2021 22:00,6/6/2021 18:00,,,,
1184,100065,Beach Tent 1,2/6/2021 8:00,3/6/2021 6:00,,,,
1185,100368,Frangipani Hall 105,6/6/2021 22:00,7/6/2021 18:00,,,,
1186,100421,Azalea Hall 305,11/6/2021 23:00,12/6/2021 18:00,,,,
1187,100256,Frangipani Hall 104,5/6/2021 6:00,5/6/2021 19:00,,,,
1188,100216,Goljhia Tower L10,10/6/2021 20:00,11/6/2021 5:00,,,,
1189,100053,Rose Ballroom 327,24/6/2021 14:00,25/6/2021 13:00,,,,
1190,100238,Bora Tennis Court 5,19/6/2021 1:00,19/6/2021 22:00,,,,
1191,100421,Yedova Warehouse 103,1/6/2021 11:00,1/6/2021 15:00,,,,
1192,100270,Azalea Hall 306,26/6/2021 15:00,26/6/2021 18:00,,,,
1193,100378,Beach Tent 6,29/6/2021 9:00,29/6/2021 13:00,,,,
1194,100361,Vnegom Basement Deck 104,12/6/2021 0:00,12/6/2021 21:00,,,,
1195,100431,Blue Fountain,30/6/2021 7:00,30/6/2021 11:00,,,,
1196,100299,Old Warehouse 1,14/6/2021 21:00,15/6/2021 18:00,,,,
1197,100384,Angsana Ballroom 320,9/6/2021 4:00,9/6/2021 22:00,,,,
1198,100414,Beach Tent 2,10/6/2021 19:00,11/6/2021 15:00,,,,
1199,100145,Beach Tent 4,17/6/2021 15:00,18/6/2021 1:00,,,,
1200,100403,Angsana Ballroom 312,26/6/2021 21:00,27/6/2021 0:00,,,,
1201,100317,Howo Tennis Court 2,26/6/2021 18:00,26/6/2021 21:00,,,,
1202,100472,Frangipani Hall 107,27/6/2021 23:00,28/6/2021 5:00,,,,
1203,100415,Yedova Warehouse 102,3/6/2021 6:00,3/6/2021 12:00,,,,
1204,100311,Film Hall 3,14/6/2021 7:00,14/6/2021 11:00,,,,
1205,100363,Heliseum Sports Hall,13/6/2021 1:00,13/6/2021 3:00,,,,
1206,100456,Goljhia Tower L10,2/6/2021 8:00,2/6/2021 21:00,,,,
1207,100073,Azalea Hall 301,11/6/2021 22:00,12/6/2021 17:00,,,,
1208,100003,Mithril Plaza,26/6/2021 8:00,26/6/2021 9:00,,,,
1209,100312,Old Warehouse 5,14/6/2021 16:00,15/6/2021 8:00,,,,
1210,100057,Mithril Plaza,2/6/2021 20:00,3/6/2021 9:00,,,,
1211,100220,Film Hall 2,7/6/2021 23:00,8/6/2021 11:00,,,,
1212,100099,River Nitty Platform A,11/6/2021 21:00,12/6/2021 13:00,,,,
1213,100236,River Nitty Platform F,28/6/2021 2:00,28/6/2021 4:00,,,,
1214,100046,Film Hall 2,18/6/2021 23:00,19/6/2021 0:00,,,,
1215,100028,Angsana Ballroom 313,8/6/2021 23:00,9/6/2021 9:00,,,,
1216,100179,Liaska Stadium,18/6/2021 8:00,19/6/2021 6:00,,,,
1217,100476,Angsana Ballroom 309,28/6/2021 10:00,28/6/2021 13:00,,,,
1218,100343,Vnegom Square,10/6/2021 23:00,11/6/2021 12:00,,,,
1219,100254,Bora Tennis Court 2,12/6/2021 11:00,12/6/2021 12:00,,,,
1220,100368,Frangipani Hall 107,9/6/2021 14:00,9/6/2021 20:00,,,,
1221,100335,Old Warehouse 4,16/6/2021 10:00,16/6/2021 13:00,,,,
1222,100336,Circuit Tyrannis,14/6/2021 18:00,15/6/2021 11:00,,,,
1223,100094,Angsana Ballroom 324,23/6/2021 10:00,24/6/2021 9:00,,,,
1224,100141,Angsana Ballroom 316,24/6/2021 19:00,25/6/2021 0:00,,,,
1225,100007,Vnegom Ground Deck 103,4/6/2021 10:00,4/6/2021 19:00,,,,
1226,100157,Bora Tennis Court 1,3/6/2021 9:00,4/6/2021 6:00,,,,
1227,100334,Azalea Hall 305,21/6/2021 16:00,21/6/2021 22:00,,,,
1228,100342,Dance Studio 3,23/6/2021 0:00,23/6/2021 4:00,,,,
1229,100362,Dance Studio 3,26/6/2021 10:00,26/6/2021 10:00,,,,
1230,100467,Old Post Office,10/6/2021 13:00,11/6/2021 3:00,,,,
1231,100050,Hyacinth Street,1/6/2021 11:00,2/6/2021 2:00,,,,
1232,100158,Vnegom Basement Deck 105,20/6/2021 5:00,21/6/2021 1:00,,,,
1233,100356,Angsana Ballroom 325,1/6/2021 22:00,2/6/2021 5:00,,,,
1234,100094,Beach Site 5,10/6/2021 7:00,10/6/2021 17:00,,,,
1235,100235,Howo Tennis Court 2,7/6/2021 19:00,8/6/2021 11:00,,,,
1236,100430,Old Pier,17/6/2021 4:00,17/6/2021 4:00,,,,
1237,100460,Frangipani Hall 104,16/6/2021 12:00,17/6/2021 9:00,,,,
1238,100462,Hyacinth Street,11/6/2021 21:00,11/6/2021 23:00,,,,
1239,100038,Angsana Ballroom 317,24/6/2021 11:00,24/6/2021 18:00,,,,
1240,100078,Old Warehouse 5,6/6/2021 11:00,6/6/2021 12:00,,,,
1241,100111,Bora Tennis Court 5,29/6/2021 12:00,29/6/2021 17:00,,,,
1242,100316,Bora Tennis Court 2,4/6/2021 21:00,4/6/2021 23:00,,,,
1243,100416,Heliseum Sports Hall,26/6/2021 3:00,26/6/2021 21:00,,,,
1244,100192,Beach Site 2,9/6/2021 21:00,10/6/2021 12:00,,,,
1245,100043,Howo Tennis Court 2,28/6/2021 1:00,28/6/2021 1:00,,,,
1246,100234,Goljhia Tower L5,18/6/2021 19:00,19/6/2021 5:00,,,,
1247,100433,Azalea Hall 306,8/6/2021 7:00,9/6/2021 2:00,,,,
1248,100157,Angsana Ballroom 315,2/6/2021 0:00,2/6/2021 1:00,,,,
1249,100189,Yedova Warehouse 106,7/6/2021 12:00,8/6/2021 6:00,,,,
1250,100367,Angsana Ballroom 320,16/6/2021 20:00,17/6/2021 4:00,,,,
1251,100009,Bora Tennis Court 3,29/6/2021 10:00,30/6/2021 0:00,,,,
1252,100429,Vnegom Square,21/6/2021 15:00,22/6/2021 2:00,,,,
1253,100390,River Nitty Platform E,8/6/2021 2:00,8/6/2021 11:00,,,,
1254,100436,Beach Site 1,21/6/2021 2:00,21/6/2021 4:00,,,,
1255,100132,Frangipani Hall 104,18/6/2021 9:00,18/6/2021 20:00,,,,
1256,100238,Angsana Ballroom 311,21/6/2021 7:00,21/6/2021 19:00,,,,
1257,100452,Azalea Hall 301,2/6/2021 18:00,3/6/2021 3:00,,,,
1258,100312,Bora Tennis Court 2,5/6/2021 5:00,6/6/2021 2:00,,,,
1259,100178,Howo Tennis Court 2,20/6/2021 14:00,20/6/2021 19:00,,,,
1260,100309,Angsana Ballroom 324,12/6/2021 12:00,13/6/2021 1:00,,,,
1261,100444,Dance Studio 3,7/6/2021 4:00,8/6/2021 3:00,,,,
1262,100405,Beach Site 1,4/6/2021 20:00,5/6/2021 10:00,,,,
1263,100189,Vnegom Ground Deck 102,26/6/2021 0:00,26/6/2021 12:00,,,,
1264,100333,Frangipani Hall 108,30/6/2021 22:00,1/7/2021 18:00,,,,
1265,100331,Frangipani Hall 102,11/6/2021 1:00,11/6/2021 23:00,,,,
1266,100281,Beach Site 2,26/6/2021 19:00,27/6/2021 4:00,,,,
1267,100395,Old Warehouse 2,27/6/2021 16:00,27/6/2021 17:00,,,,
1268,100430,Oceanic Stadium,16/6/2021 10:00,17/6/2021 3:00,,,,
1269,100104,River Nitty Platform E,24/6/2021 15:00,25/6/2021 1:00,,,,
1270,100168,Old Warehouse 4,3/6/2021 11:00,4/6/2021 4:00,,,,
1271,100106,Beach Tent 5,10/6/2021 15:00,10/6/2021 18:00,,,,
1272,100475,Beach Site 6,1/6/2021 1:00,1/6/2021 7:00,,,,
1273,100407,Goljhia Tower L1,8/6/2021 11:00,8/6/2021 20:00,,,,
1274,100311,Old Post Office,2/6/2021 22:00,3/6/2021 10:00,,,,
1275,100049,Vnegom Basement Deck 101,18/6/2021 6:00,18/6/2021 12:00,,,,
1276,100264,Angsana Ballroom 324,26/6/2021 20:00,27/6/2021 9:00,,,,
1277,100023,Bora Tennis Court 1,28/6/2021 10:00,28/6/2021 13:00,,,,
1278,100430,Angsana Ballroom 317,11/6/2021 22:00,12/6/2021 18:00,,,,
1279,100377,Beach Site 5,25/6/2021 10:00,25/6/2021 11:00,,,,
1280,100101,Angsana Ballroom 310,7/6/2021 14:00,7/6/2021 20:00,,,,
1281,100056,Goljhia Tower L10,26/6/2021 18:00,27/6/2021 10:00,,,,
1282,100335,Goljhia Tower L2,10/6/2021 8:00,10/6/2021 8:00,,,,
1283,100309,Angsana Ballroom 311,22/6/2021 8:00,23/6/2021 7:00,,,,
1284,100252,Beach Tent 2,17/6/2021 6:00,18/6/2021 3:00,,,,
1285,100443,Angsana Ballroom 317,30/6/2021 5:00,30/6/2021 5:00,,,,
1286,100256,Angsana Ballroom 315,16/6/2021 4:00,16/6/2021 16:00,,,,
1287,100425,Goljhia Tower L9,8/6/2021 12:00,9/6/2021 11:00,,,,
1288,100298,Mithril Plaza,12/6/2021 23:00,13/6/2021 1:00,,,,
1289,100305,Bora Tennis Court 2,17/6/2021 0:00,17/6/2021 9:00,,,,
1290,100229,Frangipani Hall 102,29/6/2021 6:00,29/6/2021 20:00,,,,
1291,100153,Beach Site 5,2/6/2021 16:00,2/6/2021 20:00,,,,
1292,100405,Beach Tent 5,23/6/2021 23:00,24/6/2021 8:00,,,,
1293,100216,Beach Tent 2,28/6/2021 13:00,29/6/2021 0:00,,,,
1294,100299,Beach Site 2,17/6/2021 0:00,17/6/2021 3:00,,,,
1295,100233,Angsana Ballroom 320,8/6/2021 8:00,8/6/2021 21:00,,,,
1296,100248,Yedova Warehouse 106,2/6/2021 13:00,2/6/2021 18:00,,,,
1297,100347,Beach Site 6,30/6/2021 14:00,30/6/2021 14:00,,,,
1298,100290,Goljhia Tower L7,14/6/2021 19:00,15/6/2021 4:00,,,,
1299,100363,Maze Park,16/6/2021 7:00,16/6/2021 9:00,,,,
1300,100310,Vnegom Basement Deck 105,28/6/2021 12:00,29/6/2021 9:00,,,,
1301,100141,Blue Fountain,29/6/2021 14:00,30/6/2021 0:00,,,,
1302,100358,Azalea Hall 308,14/6/2021 22:00,14/6/2021 22:00,,,,
1303,100057,Vnegom Basement Deck 106,4/6/2021 19:00,4/6/2021 20:00,,,,
1304,100405,Angsana Ballroom 310,24/6/2021 21:00,25/6/2021 10:00,,,,
1305,100041,River Nitty Platform C,7/6/2021 20:00,8/6/2021 7:00,,,,
1306,100073,Vnegom Basement Deck 105,11/6/2021 20:00,11/6/2021 22:00,,,,
1307,100090,Jerome Stadium,9/6/2021 7:00,9/6/2021 23:00,,,,
1308,100208,Beach Tent 6,11/6/2021 23:00,12/6/2021 16:00,,,,
1309,100157,Beach Site 4,29/6/2021 8:00,29/6/2021 11:00,,,,
1310,100179,Stupendor Square,7/6/2021 6:00,7/6/2021 23:00,,,,
1311,100254,Bora Tennis Court 3,20/6/2021 2:00,20/6/2021 22:00,,,,
1312,100320,Beach Site 3,26/6/2021 9:00,27/6/2021 1:00,,,,
1313,100323,Beach Tent 3,21/6/2021 12:00,21/6/2021 23:00,,,,
1314,100226,Angsana Ballroom 312,14/6/2021 22:00,15/6/2021 19:00,,,,
1315,100051,Bora Tennis Court 4,6/6/2021 3:00,6/6/2021 19:00,,,,
1316,100365,Old Pier,23/6/2021 9:00,23/6/2021 16:00,,,,
1317,100072,Blue Fountain,12/6/2021 9:00,12/6/2021 10:00,,,,
1318,100043,Rose Ballroom 327,12/6/2021 23:00,12/6/2021 23:00,,,,
1319,100123,Beach Site 2,26/6/2021 15:00,27/6/2021 7:00,,,,
1320,100393,Vnegom Basement Deck 106,20/6/2021 20:00,21/6/2021 7:00,,,,
1321,100375,River Nitty Platform E,7/6/2021 7:00,7/6/2021 7:00,,,,
1322,100046,Dance Studio 4,23/6/2021 9:00,23/6/2021 14:00,,,,
1323,100022,Yedova Warehouse 104,17/6/2021 21:00,18/6/2021 14:00,,,,
1324,100388,Azalea Hall 308,1/6/2021 23:00,2/6/2021 17:00,,,,
1325,100418,Old Warehouse 4,5/6/2021 21:00,6/6/2021 14:00,,,,
1326,100023,Vnegom Ground Deck 102,13/6/2021 9:00,13/6/2021 19:00,,,,
1327,100204,Yedova Warehouse 101,15/6/2021 19:00,15/6/2021 19:00,,,,
1328,100111,Vnegom Basement Deck 106,22/6/2021 10:00,23/6/2021 1:00,,,,
1329,100222,Beach Site 5,6/6/2021 8:00,7/6/2021 6:00,,,,
1330,100340,Film Hall 3,17/6/2021 18:00,18/6/2021 0:00,,,,
1331,100414,Angsana Ballroom 324,9/6/2021 13:00,9/6/2021 17:00,,,,
1332,100456,Vnegom Basement Deck 106,9/6/2021 1:00,9/6/2021 7:00,,,,
1333,100245,Vnegom Basement Deck 101,6/6/2021 20:00,7/6/2021 19:00,,,,
1334,100179,Vnegom Basement Deck 103,25/6/2021 23:00,26/6/2021 4:00,,,,
1335,100403,Beach Tent 4,17/6/2021 13:00,17/6/2021 19:00,,,,
1336,100383,Hyacinth Street,13/6/2021 2:00,13/6/2021 15:00,,,,
1337,100160,Beach Tent 8,12/6/2021 10:00,13/6/2021 3:00,,,,
1338,100177,Angsana Ballroom 323,20/6/2021 18:00,21/6/2021 4:00,,,,
1339,100090,Vnegom Ground Deck 104,23/6/2021 5:00,23/6/2021 8:00,,,,
1340,100150,Vnegom Ground Deck 105,10/6/2021 3:00,10/6/2021 19:00,,,,
1341,100132,Film Hall 4,13/6/2021 11:00,13/6/2021 19:00,,,,
1342,100085,Tanyis Concert Hall,27/6/2021 13:00,27/6/2021 14:00,,,,
1343,100273,Howo Tennis Court 3,2/6/2021 11:00,3/6/2021 1:00,,,,
1344,100060,Old Post Office,3/6/2021 9:00,3/6/2021 12:00,,,,
